id,title,so_ky_hieu,ngay_ban_hanh,loai_van_ban,ngay_co_hieu_luc,ngay_het_hieu_luc,nguon_thu_thap,ngay_dang_cong_bao,nganh,linh_vuc,co_quan_ban_hanh,chuc_danh,nguoi_ky,pham_vi,thong_tin_ap_dung,tinh_trang_hieu_luc,agent_category,status_checked_at,status_filter
75997,"Nghị quyết số 25/2013/NQ-HĐND Về bãi bỏ bảng giá thu một phần viện phí tại trạm Y tế xã áp dụng cho người bệnh ngoại trú, nội trú có thẻ bảo hiểm y tế ban hành kèm theo Nghị quyết số 13/2008/NQ-HĐND ngày 16/12/2008 của Hội đồng nhân dân tỉnh Kon Tum khóa IX, kỳ họp thứ 11",25/2013/NQ-HĐND,11/12/2013,Nghị quyết,21/12/2013,,,,Tài chính,Chưa phân loại,HĐND tỉnh Kon Tum,Chủ tịch,Hà Ban,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
106259,Quyết định số 08/2016/QĐ-UBND Về việc quy định mức hỗ trợ đóng bảo hiểm y tế cho hộ cận nghèo trên địa bàn tỉnh Ninh Thuận năm 2016,08/2016/QĐ-UBND,09/03/2016,Quyết định,19/03/2016,,Bản chính,18/03/2016,Lao động - Thương binh và Xã hội,Chưa phân loại,UBND tỉnh Ninh Thuận,Phó Chủ tịch,Lê Văn Bình,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
117674,"Nghị định số 21/2016/NĐ-CP Quy định việc thực hiện chức năng thanh tra chuyên ngành về đóng bảo hiểm xã hội, bảo hiểm thất nghiệp, bảo hiểm y tế của cơ quan bảo hiểm xã hội",21/2016/NĐ-CP,31/03/2016,Nghị định,01/06/2016,,,,,Chưa phân loại,Chính phủ,Thủ tướng,Nguyễn Tấn Dũng,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
100267,"Quyết định số 25/2015/QĐ-UBND Ban hành Quy định đăng ký khám bệnh, chữa bệnh ban đầu và chuyển tuyến khám bệnh, chữa bệnh bảo hiểm y tế trên địa bàn tỉnh Ninh Thuận",25/2015/QĐ-UBND,12/05/2015,Quyết định,22/05/2015,,Bản chính,,Y tế,Bảo hiểm y tế,UBND tỉnh Ninh Thuận,Phó Chủ tịch,Lê Văn Bình,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
127519,Quyết định số Số: 10/2018/QĐ-UBND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình nghèo đa chiều thiếu hụt dịch vụ xã hội cơ bản khác (không bị thiếu hụt bảo hiểm y tế) trên địa bàn tỉnh Điện Biên,Số: 10/2018/QĐ-UBND,30/01/2018,Quyết định,10/02/2018,,bản chính văn bản,,Y tế,Bảo hiểm y tế,UBND Tỉnh Điện Biên,Chủ tịch,Mùa A Sơn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
25987,"Quyết định số 87/2010/QĐ-TTg Về việc cho doanh nghiệp, người lao động thuộc Tập đoàn Công nghiệp tàu thủy Việt Nam và Tổng công ty Hàng hải Việt Nam vay để chi trả nợ tiền lương, nợ bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp, trợ cấp thôi việc, trợ cấp mất việc làm, tạo việc làm, học nghề",87/2010/QĐ-TTg,24/12/2010,Quyết định,15/02/2011,,"Công báo số 19+20, năm 2011",06/01/2011,,Chưa phân loại,Thủ tướng Chính phủ,Thủ tướng,Nguyễn Tấn Dũng,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
27f12c90-58e8-11f1-a671-8bd8cc508176,"Thông tư 12/2026/TT-BTC Quy định trình tự, thủ tục giám định chi phí khám bệnh, chữa bệnh bảo hiểm y tế, biểu mẫu tổng hợp thanh toán, quyết toán và biện pháp thi hành Nghị định số 188/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế",12/2026/TT-BTC,10/02/2026,Thông tư,10/02/2026,,,,Tài chính,Bảo hiểm y tế,Bộ Tài chính,Thứ trưởng,Lê Tấn Cận,Trung ương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
88756,Chỉ thị 04/2011/CT-UBND về tăng cường thực hiện Luật Bảo hiểm xã hội và Luật Bảo hiểm y tế trên địa bàn huyện Hóc Môn do Ủy ban nhân dân huyện Hóc Môn ban hành,04/2011/CT-UBND,12/08/2011,Chỉ thị,12/08/2011,,Số 53,01/09/2011,,Chưa phân loại,UBND Huyện Hóc Môn,Chủ tịch,Văn Thị Bạch Tuyết,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
155147,"Quyết định số 18/2022/QĐ-UBND Ban hành Quy định đăng ký khám bệnh, chữa bệnh bảo hiểm y tế ban đầu và chuyển tuyến khám bệnh, chữa bệnh bảo hiểm y tế trên địa bàn tỉnh Ninh Thuận",18/2022/QĐ-UBND,20/04/2022,Quyết định,30/04/2022,,,,,Chưa phân loại,UBND tỉnh Ninh Thuận,Phó Chủ tịch,Nguyễn Long Biên,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
5344,"Quyết định số 118/1997/QĐ-UB Về việc thành lập Bảo hiểm Y tế, trực thuộc Sở Y tế.",118/1997/QĐ-UB,29/01/1997,Quyết định,29/01/1997,,STP tỉnh Phú Thọ;,,,Chưa phân loại,UBND Tỉnh Phú Thọ,Chủ tịch,Nguyễn Xuân Lâm,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
82064,"Nghị quyết số 07 /2014/NQ-HĐND Quy định mức hỗ trợ Nhân viên y tế tại các khu vực thuộc phường, ấp thuộc thị trấn trên địa bàn thành phố Cần Thơ",07 /2014/NQ-HĐND,11/07/2014,Nghị quyết,21/07/2014,,,,Y tế,"Tổ chức cán bộ, Lĩnh vực thực hiện chính sách bảo hiểm y tế",HĐND Thành phố Cần Thơ,Phó Chủ tịch,Nguyễn Thanh Sơn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
3c7280b0-58e8-11f1-8ac3-d768273af8f0,"Thông tư 09/2026/TT-BTC Quy định về việc tạo lập sổ bảo hiểm xã hội, thẻ bảo hiểm y tế bản điện tử",09/2026/TT-BTC,03/02/2026,Thông tư,03/02/2026,,,,Tài chính,"Bảo hiểm xã hội, Bảo hiểm y tế",Bộ Tài chính,Thứ trưởng,Lê Tấn Cận,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
146838,"Quyết định số Số: 03/2021/QĐ-UBND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình cận nghèo, người thuộc hộ gia đình làm nông nghiệp, lâm nghiệp, ngư nghiệp có mức sống trung bình và học sinh, sinh viên trên địa bàn tỉnh Điện Biên",Số: 03/2021/QĐ-UBND,09/02/2021,Quyết định,19/02/2021,,Bản chính văn bản,,Y tế,Kế hoạch tài chính,UBND Tỉnh Điện Biên,Chủ tịch,Lê Thành Đô,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
169565,"Thông tư 13/2020/TT-BYT sửa đổi Thông tư 35/2016/TT-BYT về Danh mục và tỷ lệ, điều kiện thanh toán đối với dịch vụ kỹ thuật y tế thuộc phạm vi được hưởng của người tham gia bảo hiểm y tế do Bộ trưởng Bộ Y tế ban hành",13/2020/TT-BYT,22/06/2020,Thông tư,10/08/2020,,,,Y tế,Bảo hiểm y tế,Bộ Y tế,Thứ trưởng Bộ Y tế,Nguyễn Trường Sơn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
169585,Thông tư 08/2024/TT-BYT bãi bỏ một phần các văn bản quy phạm pháp luật do Bộ trưởng Bộ Y tế ban hành,08/2024/TT-BYT,24/05/2024,Thông tư,24/05/2024,,,,Y tế,"An toàn thực phẩm Bảo hiểm y tế Quản lý Khám, chữa bệnh",Bộ Y tế,Thứ trưởng Bộ Y tế,Trần Văn Thuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
17873,Quyết định số 196/2005/QĐ-TTg Về việc thành lập Vụ Bảo hiểm y tế thuộc Bộ Y tế,196/2005/QĐ-TTg,08/08/2005,Quyết định,26/08/2005,,Công báo số 11 - 08/2005;,11/08/2005,"Nội vụ, Y tế",Chưa phân loại,Thủ tướng Chính phủ,Thủ tướng,Phan Văn Khải,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
141428,"Nghị quyết số 08/2019/NQ-HĐND Quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế tại các cơ sở khám bệnh, chữa bệnh của Nhà nước do địa phương quản lý",08/2019/NQ-HĐND,12/07/2019,Nghị quyết,01/12/2019,,,,Y tế,Khám chữa bệnh,HĐND Tỉnh An Giang,Chủ tịch,Võ Anh Kiệt,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
155518,Nghị quyết số 10/2022/NQ-HĐND Quy định mức giá dịch vụ xét nghiệm SARS-CoV-2 bao gồm chi phí trực tiếp và chi phí tiền lương (chưa bao gồm sinh phẩm xét nghiệm phản ứng) trong trường hợp không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trên địa bàn tỉnh An Giang,10/2022/NQ-HĐND,12/07/2022,Nghị quyết,22/07/2022,,,,,Chưa phân loại,HĐND Tỉnh An Giang,Chủ tịch,Lê Văn Nưng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
67295,"Thông tư liên tịch số 05/2015/TTLT-BTP-BCA-BYT Hướng dẫn thực hiện liên thông các thủ tục hành chính về đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi",05/2015/TTLT-BTP-BCA-BYT,15/05/2015,Thông tư liên tịch,01/07/2015,,"Công báo số 599+600, năm 2015",17/06/2015,"Công an, Y tế, Tư pháp",Kiểm soát thủ tục hành chính,"Bộ Tư pháp, Bộ Công an, Bộ Y tế",Thứ trưởng,"Đinh Trung Tụng, Thượng tướng Lê Quý Vương, Phạm Lê Tuấn",Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173888,Quyết định số 134/2024/QĐ-UBND Bãi bỏ Quyết định số 51/2015/QĐ-UBND ngày 13 tháng 11 năm 2015 của Ủy ban nhân dân Thành phố Hồ Chí Minh về ban hành quy trình thực hiện cấp thẻ Bảo hiểm y tế cho các đối tượng bảo trợ xã hội tại cộng đồng trên địa bàn Thành phố Hồ Chí Minh,134/2024/QĐ-UBND,30/12/2024,Quyết định,10/01/2025,,Bản chính văn bản,,,Chưa phân loại,UBND Thành phố Hồ Chí Minh,Phó Chủ tịch,Trần Thị Diệu Thúy,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
22615,"Thông tư liên tịch số 07/2002/TTLT/BTC-BYT Sửa đổi, bổ sung một số điểm của Thông tư liên tịch số 151/1998/TTLT/BTC-BYT ngày 20/11/1998 của liên Bộ Tài chính - Y tế hướng dẫn chế độ quản lý tài chính quỹ Bảo hiểm y tế",07/2002/TTLT/BTC-BYT,21/01/2002,Thông tư liên tịch,01/01/2002,,Công báo số 13,05/04/2002,"Y tế, Tài chính",Chưa phân loại,"Bộ Tài chính, Bộ Y tế",Thứ trưởng,"Nguyễn Thị Kim Ngân, Lê Ngọc Trọng",Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
4508b790-6869-11f1-896d-1f64195cf782,"Nghị quyết số 09/2026/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho đối tượng hộ cận nghèo trên địa bàn tỉnh Thanh Hóa, giai đoạn 2026 - 2030",09/2026/NQ-HĐND,27/05/2026,Nghị quyết,06/06/2026,31/12/2030,,,Tài chính,Bảo hiểm y tế,HĐND Tỉnh Thanh Hóa,Chủ tịch,Nguyễn Hồng Phong,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
55070,"Quyết định số 53/2014/QĐ-UBND Ban hành Quy chế phối hợp trong việc thực hiện liên thông các thủ tục hành chính về đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi trên địa bàn tỉnh Hà Nam",53/2014/QĐ-UBND,20/12/2014,Quyết định,01/01/2015,,,,Tư pháp,Chưa phân loại,UBND tỉnh Hà Nam,Chủ tịch,Nguyễn Xuân Đông,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
65459,Chỉ thị số 14/CT/UB-VX Về việc tiếp tục triển khai Bảo hiểm toàn diện học sinh và Bảo hiểm y tế học sinh,14/CT/UB-VX,07/06/2001,Chỉ thị,07/06/2001,,,,Bảo Hiểm,Chưa phân loại,UBND Tỉnh Hà Tĩnh,Phó Chủ tịch,Trần Đình Đàn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
169332,"Nghị quyết số 06/2024/NQ-HĐND Về việc ban hành mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu tại các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Khánh Hòa",06/2024/NQ-HĐND,12/07/2024,Nghị quyết,22/07/2024,,,,,Chưa phân loại,HĐND Tỉnh Khánh Hòa,Phó Chủ tịch,Trần Mạnh Dũng,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
52557,"Quyết định số 1847/2002/QĐ-UB V/v điều chỉnh mức đóng bảo hiểm y tế học sinh, sinh viên",1847/2002/QĐ-UB,15/07/2002,Quyết định,15/07/2002,,,,Bảo Hiểm,Chưa phân loại,UBND tỉnh Thừa Thiên Huế,Phó Chủ tịch,Lê Viết Xê,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
129005,Thông tư số 56/2017/TT-BYT quy định chi tiết thi hành Luật bảo hiểm xã hội và Luật an toàn vệ sinh lao động thuộc lĩnh vực y tế,56/2017/TT-BYT,01/03/2018,Thông tư,01/03/2018,,,,Y tế,Bảo hiểm y tế,Bộ Y tế,Thứ trưởng,Phạm Lê Tuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
157394,"Quyết định số 27/2020/QĐ-UBND Quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Ninh Thuận",27/2020/QĐ-UBND,03/08/2020,Quyết định,13/08/2020,,,,,,UBND tỉnh Ninh Thuận,Phó Chủ tịch,Lê Văn Bình,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
156404,"Quyết định số 49/2022/QĐ-UBND Quy định mức giá dịch vụ xét nghiệm SARS-CoV-2 trong trường hợp không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế tại các cơ sở khám bệnh, chữa bệnh công lập thuộc tỉnh Ninh Thuận",49/2022/QĐ-UBND,18/08/2022,Quyết định,28/08/2022,,,,,Chưa phân loại,UBND tỉnh Ninh Thuận,Phó Chủ tịch,Nguyễn Long Biên,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
29217,Quyết định số 77/2006/QĐ-UBND Về việc phê duyệt đối tượng mua Bảo hiểm y tế người nghèo tinh Lào Cai năm 2006,77/2006/QĐ-UBND,29/08/2006,Quyết định,08/09/2006,,,,,Chưa phân loại,UBND Tỉnh Lào Cai,Phó Chủ tịch,Bùi Thị Kim Dung,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
156429,Nghị quyết số 13/2022/NQ-HĐND.loi Về việc Quy định mức giá dịch vụ xét nghiệm SARS-CoV-2 không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế tại các cơ sở y tế của Nhà nước thuộc tỉnh Thừa Thiên Huế,13/2022/NQ-HĐND.loi,14/07/2022,Nghị quyết,24/07/2022,,Công báo số 33 và 34 năm 2022,27/07/2022,Y tế,Chưa phân loại,HĐND tỉnh Thừa Thiên Huế,Chủ tịch,Lê Trường Lưu,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
179772,"Thông tư số 63/2025/TT-BQP Quy định, hướng dẫn thực hiện một số điều của Nghị định số 70/2015/NĐ-CP ngày 01 tháng 9 năm 2015 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế đối với quân đội nhân dân, công an nhân dân và người làm công tác cơ yếu; Nghị định số 74/2025/NĐ-CP ngày 31 tháng 3 năm 2025 sửa đổi, bổ sung một số điều của Nghị định số 70/2015/NĐ-CP ngày 01 tháng 9 năm 2015 của Chính phủ",63/2025/TT-BQP,01/07/2025,Thông tư,01/07/2025,,Bản chính,,Quốc phòng,Bảo hiểm y tế,Bộ Quốc phòng,Thứ trưởng,Thượng tướng Vũ Hải Sản,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
176604,"Nghị quyết số 02/2025/NQ-HĐND Bãi bỏ Nghị quyết số 02/2022/NQ-HĐND ngày 25 tháng 02 năm 2022 của Hội đồng nhân dân tỉnh quy định mức giá dịch vụ xét nghiệm SARS-CoV-2 tại các cơ sở khám bệnh, chữa bệnh của Nhà nước không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trên địa bàn tỉnh Bà Rịa - Vũng Tàu",02/2025/NQ-HĐND,27/03/2025,Nghị quyết,27/03/2025,,,,"Y tế, Tài chính",Lĩnh vực giá,HĐND tỉnh Bà Rịa - Vũng Tàu,Chủ tịch,Phạm Viết Thanh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
88138,"Quyết định 11862/QĐ-UBND năm 2014 bãi bỏ Quyết định 02/2013/QĐ-UBND về Quy chế thực hiện cơ chế một cửa liên thông nhóm thủ tục hành chính thuộc lĩnh vực hộ tịch, bảo hiểm y tế và đăng ký, quản lý cư trú trên địa bàn Quận Bình Tân, thành phố Hồ Chí Minh",11862/QĐ-UBND,18/09/2014,Quyết định,18/09/2014,,Số 57,15/10/2014,,Chưa phân loại,UBND Quận Bình Tân,Chủ tịch,Huỳnh Văn Chính,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
79219,"Quyết định số 76/2014/QĐ-UBND Ban hành Quy định quản lý, cấp phát thẻ bảo hiểm y tế cho đối tượng Ngân sách nhà nước đảm bảo toàn bộ hoặc một phần kinh phí áp dụng trên địa bàn tỉnh Hà Tĩnh",76/2014/QĐ-UBND,06/11/2014,Quyết định,16/11/2014,,,,Lao động - Thương binh và Xã hội,Bảo hiểm xã hội bắt buộc và bảo hiểm xã hội tự nguyện,UBND Tỉnh Hà Tĩnh,Phó Chủ tịch,Nguyễn Thiện,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
174245,"Nghị quyết số 26/2024/NQ-HĐND Bãi bỏ Nghị quyết số 04/2024/NQ-HĐND ngày 19 tháng 4 năm 2024 của Hội đồng nhân dân tỉnh An Giang quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế mà không phải là đối tượng khám bệnh, chữa bệnh theo yêu cầu tạ",26/2024/NQ-HĐND,27/12/2024,Nghị quyết,27/12/2024,,,,,Chưa phân loại,HĐND Tỉnh An Giang,Chủ tịch,Lê Văn Nưng,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
127110,"Nghị quyết số 50/2017/NQ-HĐND Về bãi bỏ Khoản 1, Khoản 2, Khoản 3 Mục II Điều 1 Nghị quyết số 155/2009/NQ-HĐND ngày 10 tháng 12 năm 2009 của Hội đồng nhân dân tỉnh về mức hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho cán bộ không chuyên trách xã, phường, thị trấn",50/2017/NQ-HĐND,07/12/2017,Nghị quyết,18/12/2017,,,,Y tế,Khám chữa bệnh,HĐND tỉnh Quảng Nam,Chủ tịch,Nguyễn Ngọc Quang,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
127616,Nghị quyết số 46/2017/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho hộ cận nghèo năm 2018 và người thuộc hộ nghèo đa chiều thiếu hụt các dịch vụ xã hội cơ bản khác (không thiếu hụt bảo hiểm y tế) giai đoạn 2017-2018 trên địa bàn tỉnh Ninh Thuận,46/2017/NQ-HĐND,11/12/2017,Nghị quyết,22/12/2017,,,,Lao động - Thương binh và Xã hội,Chưa phân loại,HĐND tỉnh Ninh Thuận,Chủ tịch,Nguyễn Đức Thanh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
13349,"Quyết định số 119/2001/QĐ-UB về việc thực hiện chế độ bảo hiểm xã hội, bảo hiểm y tế đối với cán bộ y tế cơ sở",119/2001/QĐ-UB,12/11/2001,Quyết định,01/01/2001,,,,,Chưa phân loại,UBND Tỉnh Bắc Ninh,Phó Chủ tịch,Nguyễn Thị Xuyên,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
81695,Quyết định số 28/2015/QĐ-UBND Về việc hỗ trợ mua bảo hiểm y tế cho cộng tác viên Dân số - Kế hoạch hóa gia đình giai đoạn 2016 - 2020 trên địa bàn tỉnh Bình Dương,28/2015/QĐ-UBND,12/08/2015,Quyết định,01/01/2016,,,,Y tế,Chưa phân loại,UBND tỉnh Bình Dương,Chủ tịch,Trần Văn Nam,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
166928,Nghị quyết số 288/2022/NQ-HĐND Quy định mức giá dịch vụ xét nghiệm SARS-CoV-2 (chưa bao gồm sinh phẩm xét nghiệm phản ứng) do cơ sở y tế của Nhà nước thực hiện không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trên địa bàn tỉnh Thanh Hoá,288/2022/NQ-HĐND,13/07/2022,Nghị quyết,23/07/2022,,,,,Chưa phân loại,HĐND Tỉnh Thanh Hóa,Chủ tịch,Đỗ Trọng Hưng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
40940,"Quyết định số 1111/QĐ-BHXH Về việc ban hành Quy định quản lý thu bảo hiểm xã hội, bảo hiểm y tế; quản lý sổ bảo hiểm xã hội, thẻ bảo hiểm y tế",1111/QĐ-BHXH,25/10/2011,Quyết định,25/10/2011,,,,Bảo Hiểm,Chưa phân loại,Bảo hiểm Xã hội Việt Nam,Tổng Giám đốc,Lê Bạch Hồng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
145237,Nghị quyết số 18/2020/NQ-HĐND Quy định mức hỗ trợ 30% mức đóng bảo hiểm y tế cho người thuộc hộ gia đình nghèo đa chiều và người thuộc hộ gia đình cận nghèo trên địa bàn tỉnh An Giang,18/2020/NQ-HĐND,08/12/2020,Nghị quyết,01/01/2021,,,,Bảo Hiểm,Bảo hiểm y tế,HĐND Tỉnh An Giang,Phó Chủ tịch,Đỗ Tấn Kiệt,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
8063f9c0-8192-11f1-a7b4-31acaf5a5932,Nghị quyết số 25/2026/NQ-HĐND Quy định hỗ trợ mức đóng bảo hiểm y tế và hỗ trợ chi phí cùng chi trả đối với thuốc kháng vi rút HIV cho người nhiễm HIV/AIDS trên địa bàn tỉnh Hưng Yên giai đoạn 2026-2030,25/2026/NQ-HĐND,09/07/2026,Nghị quyết,20/07/2026,31/12/2030,,,Công an,Giáo dục quốc phòng và an ninh,HĐND Tỉnh Hưng Yên,Chủ tịch,Trần Quốc Văn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
155469,Nghị quyết số 06/2022/NQ-HĐND Quy định giá dịch vụ xét nghiệm SARS-CoV-2không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trên địa bàn tỉnh Bến Tre,06/2022/NQ-HĐND,13/07/2022,Nghị quyết,23/07/2022,,,,"Y tế, Tài chính",Lĩnh vực giá,HĐND tỉnh Bến Tre,Chủ tịch,Hồ Thị Hoàng Yến,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
179797,Văn bản hợp nhất số 04/VBHN-BYT Quy định chi tiết và hướng dẫn biện pháp thi hành một số điều của luật bảo hiểm y tế,04/VBHN-BYT,22/01/2025,Văn bản hợp nhất,,,,,Y tế,Quản lý dược,Bộ Y tế,Thứ trưởng,Trần Văn Thuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
